,title,genre,score,review
200,해운대,드라마,8,끔찍한 재해앞에서 살아남은 자들의 슬픔
201,해운대,드라마,7,괜찮은 한국형 재난영화
202,해운대,드라마,8,하지원의 매력 100 발산
203,해운대,드라마,10,생각했던 것보다 도 뛰어나고 내용도 탁월했어요
204,해운대,드라마,9,처음엔 웃음이 마지막에 감동이 쓰나미처럼
205,해운대,드라마,6,재난 블록버스트 시도했다는거에 일단은 별 3개
206,해운대,드라마,8,재밌게 봤어요 쓰나미 도 기대 이상이었어요
207,해운대,드라마,6,올해의 남우조연상 이대호
208,해운대,드라마,6,재난 영화는 아니고 
209,해운대,드라마,7,감동이 있는 영화
210,해운대,드라마,7,해운대영화가 개봉되기전 쓰나미를 주제로 한 해운대라는 영화의 가 기대이하라는이야기를 들은적이 있다가 너무 엉성해 시사회조차 제대로 열지 못한다는그러나 개봉 후 흥행성공가도를 달리는 것을 보고 관람하기로 결정후반기 작업을 잘 했는지 는 예상외로 잘 나왔다그러나 이 쓰나미 는 120분 러닝타임중 10분정도나머지는 평범한 일상을 주제로 한 소소한 주변이야기다보통 재난 영화라면 해양연구소 소속 지질학자 박중훈을 중심으로 약간의드라마가 섞이면서 쓰나미 전 후의 에피소드가 주가 되어야 하는데아무 대비없이 일상생활하다가 쓰나미가 몰아치고 당하고 끝이다그리고 초반 지질학자 박중훈의 국어책읽기 대사처리에 좀 어안이 벙벙했다아무리 코믹연기가 전공이고 이번 역할은 진지한 전문가역이라지만연기경력을 생각한다면 전문용어가 많은 대사라도 솔직히 쇼킹이었다그리고 많은 분들이 반박을 할지 모르겠지만 억지 감동을 강요하는 듯한인상도 받았다후반부 구조요원 이민기가 바다에서 자신을 희생하며 구조하는 장면과 박중훈이 내가 니아빠다라고 외치는 장면에서 아 정말 리모콘이 있었다면건너뛰기를 누르고 싶었을 정도그러나 김인권의 능청연기와 10분정도의 쓰나미 를 보는 재미는 있다쓰나미는 단 10분 그외는 그냥 드라마
211,해운대,드라마,4,너무 얄팍한옴니버스 코미디 단편의 나열
212,해운대,드라마,9,시가교과말고 드라마적인 시점에서 보면 최고
213,해운대,드라마,8,12는 지루한 인간사 12는 허접한 
214,해운대,드라마,5,어정쩡한역시나 대한민국에선 재난 블록버스트 만들지마라
215,해운대,드라마,8,쓰나미의 공포가 몰려온다
216,해운대,드라마,7,재난영화 공식대로너무 하다
217,해운대,드라마,8,중후반부가 짧아서 아쉽지만 할건 다한셈
218,해운대,드라마,10,거대한 자연앞에서 나약한 인간한국형 재난 블록버스터영화 홍보는 이렇게 했지만스케일보다 인간적인 면을 기대하고 본다면 더 만족할만한 영화였다영화 속에서 해운대 쓰나미에 의해 휩쓸려간 사람들은자신만의 사연을 가진 모두 소중한 생명들이고 살만한 이유와 가치가 있는 사람들이다누군가는 운좋게 살고 또 누군가는 죽고그 모습을 보고 있자니 짠해왔다평소에는 조용히 그 자리를 지키고 있지만잊을만하면 한번씩 그 위력을 보여주는 거대한 자연 앞에서 너무나 작고 힘없이 무너지는 인간의 나약한 모습그리고닥치기 전까진 심각성을 느끼지 못하고 대비하지 못하는 어리석은 우리들 모습한번 더 영화속에서 눈으로 확인했다쓰나미의 공포를 실감나게 느끼는데는 부족함 없는 였다고 본다하지만 부산 시내에 물이 차고 하지원과 설경구가 서로 손을 붙잡고 있던 장면은 정말이지 아쉬웠다물 위에 떠있는게 아니고 그냥 땅에 다리를 두고 서있는거 같아 보였다그래서 생사를 다투는 긴박감을 느낄 수 없었다여러가지로 부족한 점은 있어보이지만그래도 시도가 좋기에 박수를 보내고 싶은 영화였다
219,해운대,드라마,7,적절한 버무림
220,해운대,드라마,8,재난영화라기보다 휴먼드라마 감동을 주는영화
221,해운대,드라마,9,영화란 것이 기대를 하면 어떤 영화이든 감동이 떨어지는 것 같
222,해운대,드라마,5,중간중강맥끊기고끝이허무한한국영화의한계
223,해운대,드라마,10,오랜만에 만난 꽉 찬 한국영화  작년에 라는 영화가 촬영중이라는 소식을 듣고 엄청 손꼽아 기다렸다 내가 좋아하는 스케일 큰 대작이었기 때문 그렇게 주위사람들에게 해운대를 기다린다는 소리를 하고 다녔고 그 사람들은 올해 상반기 나에게 말했다  야 그거 완전 씨쥐 거지래 망하겄다   그 후로 다방면에서 접한 에 대한 정보는 온통 안좋은 것들이었다 외화를 낭비한다느니 안되는 걸 억지로 하고 있다느니 색즉시공 감독이 파도 영화 찍는다고 아직 영화의 한 장면도 보지 못한 사람이 심지어 파도가 야하게 치냐는 유치하기 짝이없는 욕까지 좀 화가나면서도 의심이 생겼다 진짜 구린가  그리고 기대감이 점점 줄어갈 때 쯔음드디어 개봉박두 시사회 반응은 생각보다 좋았고 개봉 날 나는 바로 영화관에서 1년을 기다린 해운대의 실체를 보았다 보고는 되게 마음이 짠했다 못 만들어서 뭐 이런걸 만들었냐 싶어서 아니다 이렇게 꽉찬 영화를 만들고 있는 사람들이 그렇게 저평가 되었다는 사실이 안타까워서였다  영화를 보는 내내 한시도 스크린에서 눈을 뗄 수가 없었다 쓰나미가 나타나기 전후로 나눠보자면 쓰나미가 오기 전에는 미칠듯이 웃겼다  설경구의 뱅살타  샴푸겔포스  이민기 입술너덜 등등 심지어 김인권씨는 존재만으로 개그소재다 나중엔 얼굴만 봐도 웃긴 하지만 그 와중에도 한번씩 긴장감을 주며 마음의 준비를 하게 한다 아 이렇게 웃긴 와중에 아무것도 모르는 와중에 쓰나미는 오고 있구나 라며쓰나미가 오기 시작하면서부터는 엄청 심란하다 해마다 내가 놀러가는 장소에 저런 쓰나미가 오다니 어마어마한 높이의 쓰나미가 피서객들을 덮칠 땐 눈을 질끈감았다 거기 쓰러지는 사람들이 나인 것 같고 괜히 물먹고 있는느낌 씨쥐도 볼만해서 더 끔찍했다 쓰나미가 와서 부산 바닥이 엉망이 되는 장면은 그야말로 섬뜩했다 서울사는 나도 이러니 부산사는 사람들은 오죽했을까그러면서 위급한 상황에서 솔직해지는 사람들은 정말 안타까웠고 공감갔다 평소에는 그렇게들 감정 숨기고 이것저것 재며 따지고 그러던 사람들이 죽음을 목전에 두고는 다들 솔직해지는 모습에서 왜 이제서야 라는 안타까움에 글썽거렸던 것 같다 어떤 네티즌들은 유치한 장면들과 대사로 억지감성을 쥐어짠다고 하지만 만약에 우리가 이대로 쓰나미에 파묻힌다면 똑같은 모습을 보이지 않을까 난 그래서 그들이 서로 유치한 언어로라도 솔직한 감정을 표현하는 게 안쓰럽고 절실해 보이고 슬펐다 결국 운명에 따라 죽을 사람은 죽고 살 사람은 살게 된다 폐허가 된 해운대를 함께 극복하는 사람들의 모습으로 영화는 막을 내린다 자막이 올라가는 순간 여러 사람이 훌쩍이는 소리를 듣고 모습을 볼 수 있었다 연령성별 상관없이 많은 이들이 감동을 받은 듯 했다 영화관을 나오면서 1년을 기다리길 잘했다 는 생각을 했고 조금이나마 이 영화를 의심했던 것에 미안한 마음이 들었다 또 정말 오랜만에 웃음과 감동 출중한 배우들의 연기력 긴장감 많은 볼거리 등등이 모두 담긴 꽉 찬 한국영화를 봤다는 기분이 들었고 뿌듯했다 영화개봉 1주일도 채 안되서 벌써 200만 돌파했다는 소식을 들었다 많은 이들이 이 영화의 진가를 알아봤다는 뜻으로 해석해도 될 것이다 해운대가 개봉하기 전 해운대를 무작정 무시했던 네티즌들과 언론인들은 지금 무슨 생각을 하고 있을지 궁금해진다
224,해운대,드라마,3,돈값 못하는 뻔한 드라마구조에 쓰나미로 양념한국영화 갈수
225,해운대,드라마,10,오랜만에 얼굴가득 웃고 가슴가득 울고 가는 영화처음에는 그다지 기대를 하지 않았다 아니 오히려 의 후진성을 따지며 혹평이 난무했던 최초의 매체 반응 때문에 실망하지 않을까 걱정했다 헐리우드와 비교하기에 당연히 부족하겠지 하면서 넘어갈 뻔 했다우려와 걱정 속에 시사회에서 드디어 를 만났다그러나 시작부터 웅장한 스케일과 전혀 모자름이 없는 는 나 뿐 아니라 모두의 머리와 가슴을 강타했다 처음부터 그다지 기대하지 않았던 우리를 보기좋게 물먹였다 지금까지 이런 스케일과 특수효과로 재난을 다룬 한국영화가 있었을까 한국 최초의 재난영화라는 것만으로 영화는 충분히 호기심을 자아낸다 어떻게 표현했을까 어떻게 실감나게 만들었을까 그리고 영화를 보고난 뒤에는 한국영화가 진일보했다는 것임에 모두가 동감할 것이다 한층 발전한 특수효과에 더해 에는 끈끈한 인간애와 사랑이 있다 아버지와 같은 어선을 탔던 만식을 오래도록 짝사랑하는 연희와 그런 연희를 사랑하면서도 그녀에게 선뜻 나서지 못하는 만식의 애틋한 사랑 서로 자석처럼 이끌리며 격렬한 사랑을 하면서도 아쉽게 오해로 멀어지는 희미와 형식 이혼 뒤에도 티격태격 서로에게 남은 미련으로 서로를 못 물어뜯어 안달인 김휘와 유진 서로를 향해 있는 마음을 애써 숨긴채 서성이는 마음들이 한순간 밀어닥치는 쓰나미 속에서 서로에게 완전히 솔직해진다 그리고 그렇게 열리는 마음을 보는 순간 눈물은 끊임없이 흘러나온다 조금 더 빨리 알았으면 조금 더 빨리 손을 잡아줬으면 하는 마음이 안타깝게 가슴을 쓸어내린다 후반에 집중되는 눈물과 감동의 스토리가 있다면 초반에는 감독 특유의 유머와 재치가 빛나는 코미디가 연출된다 가만히 사랑을 키워가는 커플들의 좌충우돌 스토리를 지켜보고 있으면 어느새 심심치않게 웃음이 터져나온다 만식의 아들 승현과 연희의 동창인 동춘의 맛깔나는 연기 또한 놓칠 수 없는 재미다 연기력을 검증받은 배우들의 코믹 연기에 빵빵 웃고나면 어느새 눈물과 가슴 따뜻해지는 감동으로 영화관을 나서게 된다오랜만에 얼굴가득 웃고 가슴가득 울고 가는 영화 오랜만에 이런 영화를 만났다
226,해운대,드라마,9,적당한 코메디와 적당한 감동적당한 볼거리까지
227,해운대,드라마,8, 헐리우드 블럭버스터 끝 한국 블럭버스터 시대 도래
228,해운대,드라마,4,나오는건 하품과 기지개
229,해운대,드라마,10,해운대해외 부럼지 않은 전 잘 봤습니다그러나 약간의 억지울음을 내뱉을려는 그런감성들이조금 보여 아쉽습니다해외부럽지않은 그러나억지울음을내뱉게하는
230,해운대,드라마,9,한국 최초의 재난 블록버스터라는데에 만족한 영화한국 최초 재난형 블록버스터라는 홍보 문구를 달고 나온 영화 해운대 에 대해서 말이 많은데 우선 스토리 구성연출배우들의 연기 배경등을 살펴 보기로 하고 만나러 갔다 2004년 역사상 유례없는 최대의 사상자를 내며 전세계에 엄청난 충격을 안겨준 인도네시아 쓰나미 당시 인도양에 원양어선을 타고 나갔던 해운대 토박이 만식은 예기치 못한 쓰나미에 휩쓸리게 되고 단 한 순간의 실수로 그가 믿고 의지했던 연희 아버지를 잃고 만다 이 사고 때문에 그는 연희를 좋아하면서도 자신의 마음을 숨길 수 밖에 없다 그러던 어느 날 만식은 오랫동안 가슴 속에 담아두었던 자신의 마음을 전하기로 결심하고 연희를 위해 멋진 프러포즈를 준비한다 한편 국제해양연구소의 지질학자 김휘 박사는 대마도와 해운대를 둘러싼 동해의 상황이 5년전 발생했던 인도네시아 쓰나미와 흡사하다는 엄청난 사실을 발견하게 된다 그는 대한민국도 쓰나미에 안전하지 않다고 수차례 강조하지만 그의 경고에도 불구하고 재난 방재청은 지질학적 통계적으로 쓰나미가 한반도를 덮칠 확률은 없다고 단언한다 그 순간에도 바다의 상황은 시시각각 변해가고 마침내 김휘 박사의 주장대로 일본 대마도가 내려 앉으면서 초대형 쓰나미가 생성된다 한여름 더위를 식히고 있는 수백만의 휴가철 인파와 평화로운 일상을 보내고 있는 부산 시민들 그리고 이제 막 서로의 마음을 확인한 만식과 연희를 향해 초대형 쓰나미가 시속 800의 빠른 속도로 밀려오는데 한국 영화 최고 제작비 수준에 속하는 129억원 정도의 제작비를 들였다고 하는데 과연 실감나게 재난의 영상을 관객에게 전달할 수 있을까 하는 의구심과 함께 일본 최고 제작비 200억원을 들인 일본형 블록버스터 일본 침몰이 생각이 났다 일단 재난 소재를 가진 블록버스터라 함은 스토리 구성연출배우들의 연기도 중요하지만 실제와 같은 영상을 자아내는 에 생명이 걸렸다고 해도 과언이 아니다 그만큼 에 제작비가 많이 들어 간다는 얘기다 재난영화의 대명사로 꼽히는 투마로우나 아마겟돈의 엄청난 제작비 중에서 에 들어간 제작비가 상당 부분 들어 간 것으로 알고 있다 200억원의 제작비가 들어간 일본 영화 일본 침몰을 봤을 때에도 그렇게 가 매끄럽지 못하거거나 좀 엉성한 맛은 있었더도 그런대로 볼만한 수준이었다 영화 해운대를 만난 순간 역시 생각한대로 는 영화 일본침몰의 수준이었다 129억원이라는 제작비를 가지고 쓰나미라는 재난을 묘사하는데에는 한계가 있다고 생각과 함께 영화 투모로우 같은 와 같은 기대는 무리일거라고 여겨진다 그러나 우리나 최초 재난형 블록버스터라는 홍보문구를 써도 괜찮을 만한 연출이라든지 화면배경 배우들의 연기 특히 우리나라 영화제작 환경에서 이런 블록버스터 시초 영화에 첫발을 내디딘 윤제균 감독에게 좋은 점수와 함께 박수라는 찬사를 보내 주고 싶다 다만 아쉬운 점이 배우들의 사투리 연기가 매끄럽지 못하고 대사를 읽은 듯한 인상을 본인에게 풍겨 연기에 대한 아쉬움을 남았다 하지만 한국 최초의 재난 블록버스터 영화 해운대를 적극 추천하는 바이다여러분 좋은 영화 많이 감상하세요한국 최초의 재난 블록버스터라는데에 만족한 영화
231,해운대,드라마,10,최고기대이상꼭보세요
232,해운대,드라마,9,실감나는 쓰나미충격과 전율을 온 몸으로 느꼈다수 많은 인명을 앗아갔던 푸켓의 쓰나미우리나라도 절대 안전지대라고 안심할 수 없었던 방파제를 덮친 파도실제로도 일어나고 있고 또 언제 일어나지 모르는 자연이 몰고 오는 대재앙그 대재앙이 피서철로 인산인해를 이루고 있는 해운대를 덮친다면그런 상상력으로 탄생한 영화 해운대대재앙이 닥쳐오고 있는 줄도 모르고 해운대는 늘 그렇듯 일상이 반복되고 피서온 여행객들은 즐거운 시간을 보냅니다폭풍전야의 고요그 속에서 애틋한 사랑이 싹트고 장밋빛 미래를 꿈꿉니다솔직히 이 부분이 가장 지루했습니다주인공들의 구구절절한 사연들이 하나둘씩 나오고 그들의 이야기가 늘어진다는 느낌이었습니다하지만 그 모든 것이 대재앙이 덮쳤을 때와 그 후에 구구절절한 사연들이 남길 아픔들을 위한 것이라고 생각하고 꾹 참았습니다그리고 대재앙의 순간해운대로 밀려오는 거대한 파도할말을 잃게 만드는 자연이 몰고 온 대재앙에 속수무책으로 당할 수밖에 없는 인간들이속에서 살아남기 위해 발버둥치는 사람들다른 사람들을 구하기 위해 자신의 몸을 던지는 사람들멈추지 않는 자연의 재앙이 안타깝고 사태를 이렇게까지 만든 관료들의 안일한 탁상정책에 화가 났습니다계속되는 경고를 무시하다가 쓰나미가 코앞에 온 순간 쓰나미 경보를 울리는 건 대체이런걸 자연재해라고 해야할지인재라고 해야할지다른 건 다 제쳐두고서라도 해운대를 덮친 쓰나미의 는 대단했습니다충격과 전율이 온 몸을 관통하는 느낌이었습니다우리나라도 이런 걸 만들 수 있다는 감탄과 헐리웃의 물량공세 못지 않다는 자부심이 들었습니다실감나는 쓰나미충격과 전율을 온 몸으로 느꼈다
233,해운대,드라마,10,올여름 가장 시원스럽게 볼만한 영화 기대이상의 합격점 그리고 따뜻한 서민 감성솔직히 기대 안 했던 영화였는데 가끔 기대 이상의 발견을 하게되는 영화가 있네요그럴 땐 보고난 후 마구 800만명 이상의 느낌이 바로 오는 경우가 있는데 이번이 또 그렇습니다 후덜덜 저 영화 관객수 되게 잘 맞추거든요  거북이 달린다는 약간 틀렸지만 이 느낌은 마치 과속스캔들과 비슷한 느낌이구요 최저 700만 이랄까 하여튼 여름이 시작되는 묘한 타이밍은 기대감을 배가 시킵니다 해운대 쉬운 제목도 괜찮습니다흥행포인트는 후질 줄 알았는데 어쭈 이럴 수가 합격점이네 하는 기분 좋은 느낌이랄까당연히 입소문을 타게될 영화입니다경제 위기만 아니면 겁 없이 천만 관객을 내기로 걸고 싶은 감히 입에 담고 싶어지는 영화입니다별 5개라기 보단 별 3개 반이 가장 정확한 평가가 될 것 같지만  입소문을 위해 별 5개 쏩니다 하지만 해리포터와 국가대표가 있어서 한국형 재난 블록버스터로서의 첫 성공이란 의미 면에서는두 영화가 다 해운대의 큰 적수는 못되겠지만 천 만이 어렵다면 700만명은 최저선이 되지 않을까 싶어요같이보신 분의 반응은 300만명  500만명 정도면 성공일 것 같다네요관객수 가지고 장난치는 거 싫어하시는 분께는 죄송  제 갠적인 생각입니다풉 솔직히 부산 해운대를 바탕으로한 재난영화라니재난영화는 투모로우를 만들 깜냥이 되는 헐리웃이나 넘볼 수 있는 것 아니었나 하는 마음에한국영화의 가련한 를 지켜보려고 손발이 오그라들 준비를 하고 봤는데 그냥 시도가 가상해서요 그런 노력이 왠지 귀엽잖아요 음 그런데 이런 모델이라면 솔직히 후반부에서 약간 신파끼가 있고 급 드라마 정서가 감정을 부추겨서 그렇지 헐리웃도 긴장해야할듯겨우 130억 가지고 만든 영화가 이런 부산 자갈치 냄새나는 독특한 재난 블록버스터가 되다니요 해리포터가 해운대 때문에 관객수가 기대 이하가 되면 솔직히 헐리웃 영화들도가까운 미래에는 이런 한국 영화의 시도들에 꽤 긴장감이 커질 것입니다근데 거짓말 아니고 일단 요즘 어떤 한국영화든 기본 기량은 하는 것 같습니다거북이 달린다도 재밌었고 안봐서 모르지만 국가대표도 소문이 괜찮다고 하네요경제 위기 때문인지 일단 위트와 웃음은 기본이고스토리와 연출력 다 영화표 값에 무척 염치있는 기대이상의 센스들을 발휘하네요한국형 블록버스터말만 들어도  좁 한답시고 서사나 드라마는 내팽겨치는 뻘짓을 반드시 할 줄 알았는데이 영화는 오히려  배치가 후반부에서 일어서고 초 중반은 계속 드라마인간 냄새 나는 코미디 가 강한 영화입니다사실 보고와서 감독이 누군지 보고는 개폭소 했습니다필모그라피의 색즉시공 후덜덜 1번가의 기적은 급 정서이긴 해도 여기서 드라마 기량이 확 늘어난 듯감독이 부산 출신이라는 점이 정말 부산 냄새 나는 한국형 블록버스터를 제대로 접근하게 한 데에도 한 몫한 것 같습니다근데 심지어 제가 태어나서 본 가장 최악의 영화 첫사랑 사수 궐기대회의 각본가였던이 분이 하긴 최악의 영화가 된 이유는 그때의 연출자의 잘못도 있겠죠 다른 영화들은 다 흥행은 잘됐으니그런데 이런 무시 무시한 제작비의 재난영화를 한 어깨에 짊어지고이렇게 합격점 이라고 시원스럽게 손 들어줄 만한 대작을 내었다는게인간적으로 얼마나 그간 잠 안자고 내달렸는지 이해가 가게 합니다는 어찌 그렇게 훌륭한 가 했더니 헐리웃 투모로우를 담당했던 한스울릭이소스와 프로그램 제공에 참여했고 물론 그는 물쪽이었고 이외의 모든 는 국내 업체들의내노라 하는 전문가들의 솜씨라고 하니 국내 수준이 참 많이 높아졌구나 실감했습니다자세한 히스토리는 모르지만 대규모 물의 경우 보통 헐리웃 10분의 1도 안되는 제작비로한스울릭을 섭외하다니 윤제균 감독의 능력을 다시 마음에 새겨봅니다 그리고 듣기로 이 물기술력을 한국에도 제공하는 조건이었다니 아주 똑똑하네요괜히 회사 동료들과 천만 내기 하고 와서 동료들 다 영화 보기 전 황당하다는 반응아니면 어쩌지 싶어서 기사 검색 좀 해보니 통역사 대동해서 화상통신으로 그렇게 고성을 오가며헐리우드의 한스울릭과 밤을 새며 몇 개월씩 싸웠다더니 윤제균 감독의 그 열정 잘 만들어내고 싶었던 마음 왠지 갸륵해집니다어쨌거나 결과가 좋아서 무척 다행입니다엄정화는 사실 너무 좋아하는 배우이고 어디서나 제 몫은 하죠 박중훈은 안정적이고 반갑죠하지만 슬랩스틱 코미디의 진수를 보여준숨막힐 듯 쓰나미가 몰려오는 다리 위의 위급한 코믹액션은 헐리웃저리가네요  김인권씨나 이민기 강예원씨가 의외로 눈에 띄네요 한국정서를 완성시킨 특별한 캐릭터들은 의외로 조연들에게서 온달까요게다가 제가 좋아하는 음악감독 이병우 씨가 참여했단 걸 확인할 수 있을만큼 길게엔딩크레딧이 올라갈 때 까지 관객들 대다수가 객석을 버티는데 창피하지 않았던참 시원하고 재밌게 볼만한 블록버스터를 만들었습니다짝짝짝 참 잘했어요근데 박평식 영화 평론가님  별 한 개 반 좀 심한 거 아닌가요어쨌거나기대 이하를 예상했다면 무조건 기대 이상입니다솔직히 이번 여름에 이보다 더 시원하게 볼만한 영화는 없을듯
234,해운대,드라마,6,우연이 지나쳤다
235,해운대,드라마,5,해양학자 이야기만 없었더라도
236,해운대,드라마,4,한결같은 박중훈연기도 한결같다발전이 없다
237,해운대,드라마,7,우리손으로만든재난영화라 더재미있다
238,해운대,드라마,8,다른 영화에서 차용한 부분이 좀 아쉽긴
239,해운대,드라마,5,딱 43 브라운관에 어울릴 코미디 영화
240,해운대,드라마,8,재밌구만 왜들그랴 조아조아 근데박중훈이 좀깨긴했지
241,해운대,드라마,9,현재 상영작 중에서는 볼만한 영화
242,해운대,드라마,8,쉽지 않은 한국형 재난영화
243,해운대,드라마,8,억지울음을 강조하는듯그래도 어디빠지지 않는 
244,해운대,드라마,7,울음을 강요하지 않았다면 더 좋았을 영화
245,해운대,드라마,9,재밌다 투마로우보다 낫다
246,해운대,드라마,8,현실성 몰라 난 보여주는 것만 신경 썼거든비현실적 이야기가 반감시킨 훌륭한 한국형 재난 블럭버스터색즉시공 두사부일체 1번가의 기적 등을 만드신 윤제균 감독 사실 그의 작품은 완성도 높은 웰메이드 작품이라기 보다는 관객들이 재미있게 영화를 즐기면서 진한 감동을 느낄 수 있는 영화를 만드는 감독이라고 생각합니다  기발한 상상력에 감탄할 위트와 가슴을 따듯하게 해 주는 감동은 매 작품을 거듭할 수록 더욱 농익은 맛을 안겨주고 있습니다 그런 윤제균 감독의 이번 작품은 해운대를 배경으로 한 한국형 재난 블럭버스터였습니다 간간히 극장 예고편에서 본 예고편은 역시 이번 작품도 기대할 만한 웃음과 감동 그리고 엄청난 스케일을 가진 영화였습니다실제로 는 을 연상하는 초반부의 강력한 도입부가 지나고 본격적인 해운대에 재난이 닥치기 전까지는 윤감독 특유의 웃음과 위트를 곳곳에서 느낄 수 있는 밝은 분위기의 영화였습니다  뭐하나 내세울 것 없는 찌질한 인생인 오동춘 김인권의 좌충우돌식 몸 개그와 대입을 준비하며 해운대에 친구와 놀러 온 김희미 강예원는 해상 구조원과의 악연을 시작으로 확실한 웃음을 책임지고 있습니다 이 두명이 웃음 전담맨으로 활약한다면 술취해 야구장에서 보여주는 설경구의 난동이나 샴푸를 겔포스로 착각해 응급실로 가는 상황 그리고  에서처럼 아이를 앞세운 코믹 설정은 즐거운 재미를 선사합니다 제작비 130억원의 반 정도를 들였다는 재난 장면은 역시 화려하고 실감나게 그려졌습니다 해운대를 삽시간에 뒤 덮어 버리거나 다리를 쓸어 버리고 건물들도 한순간에 무너뜨리는 엄청난 위력과 함께 살기위해 뛰어 다니는 배우들의 질주는 단지 컴퓨터로 만들어진 재난이 아닌 실제처럼 느껴지기에 충분하 완성도 높은 화면을 보여 줍니다 도시를 뒤 덮은 물 속에 전신주가 넘어져 감전사하는 장면이나 다리 위에 컨테이너 상자들이 떨어지는 장면은 특히 인상적인 장면으로 기억에 남네요 다만 이번 영화가 재난 영화이면서도 재난 장면이 전체 상영시간에 비해 너무 짧다는 아쉬움이 남을 정도로 후반부  짧은 순간으로 지나가 버리며 영화의 아쉬운 대목은 시작됩니다우리 나라 해운대에 메가 쓰나미가 덮친다는 설정이 과학적으로 가능한지 여부부터 따지자면 한이 없기에 이점은 넘어가더라도 다른 부분들은 조금 심하다 싶네요 배우들이 보여주는 부산 사투리부터 볼까요   열심히 공부하고 최선을 다했겠지만 부산 사투리는 간혹 서울 억양과 혼용되며 대사에 몰입을 방해합니다  그리고 박중훈씨는 빼어난 연기력에도 불구하고 과학자의 이미지가 왠지 어색해 보입니다 그가 하는 대사 중 과학과 관련된 부분은 그냥 대본을 읽는 느낌이고 거기에 김박사가 자신의 딸임에도 생부라는 사실을 밝히지 못하다 결정적 순간에 내가 니 아빠다라고 울부짖는 대목은 감동의 눈물을 줘야할 대목에서 웃음을 참게 합니다김박사박중훈의 개인 연구실은 그가 하는 연구에 비해 매우 초라한 규모 해양청에 와서부터 큰 기자재들이 보이죠 이고 우리나라에 해상 연구원들이 그리도 없는지 너무 김박사에 의견에만 매달리는 느낌은 현실감이 부족해 보입니다  해상구조에서도 돈만 많은 놈을 구하고  모든 것이 마무리된 뒤 마지막 헬기에선 있어야 할 인물들 중 여자밖에 없는 옥에 티도 있습니다 사실 이 장면도 너무 많은 영화에서 비슷한 장면이 많아 신선함도 떨어집니다  언제까지 우리 공무원들은 재난 상황에서 감동만을 위해 자신의 목숨을 버려야만 합니까  건물 옥상으로 올라간 사람들이 큰 파도에 휩쓸려 대부분 죽음을 당했으나 일부 주인공들은 옥상에서도 버젓이 살아남은 과학적 모순을 보여주기도 하고 부산지역에 그런 큰 재앙이 닥쳤음에도 고작 헬기 몇대밖에 출동하지 않아 수많은 국민들이 죽어가는 우리 나라 비상 상황의 대처의 설정은 이해가 가지 않았습니다  이런 모든 것들이 감동을 위해 너무 억지스런 상황을 만들었다는 느낌을 지울 수가 없습니다 는 충분히 즐길 수 있는  재미있는 재난 영화임에는 분명합니다 모든 갈등은 한순간의 대 재앙을 통해 화합과 용서로  남겨진 사람들이 새로운 출발을 보이며 따듯하게 마무리하는 결말도 괜찮구요   그러나 재난 영화라며 120분 상영시간 중 14의 비중은 턱없이 작고 다른 이야기 구조도 작위적이고 현실감없는 설정이기에  많은 아쉬움이 강하게 남게 됩니다  끝으로 연희 아버지 무덤에서 설경구가 울면서 미안하다고 외치는 장면은 실제 그의 최근 결혼한 상황과과 매우 흡사하다는 저의 지극히 개인적인 생각이 잠시 들었습니다
247,해운대,드라마,10,행여나 이 영화에 대한 혹평은 윤제균감독의 전작에 대한 불예의
248,해운대,드라마,7,우리나라 기술로 이 정도면 꽤 잘 만든 것 같은데뻔한 감
249,해운대,드라마,10,재밌다 이정도면 훌륭하다
250,해운대,드라마,9,와  한국형 블럭버스터 재미있네요 코믹하기도 하고요 재미있
251,해운대,드라마,9,이민기의 발견 아오 밍키야 연기짱 김인권
