title,year,genre,score,review
덕혜옹주,2016,"서사,드라마",10,슬픈영화 진짜...ㅠㅜ 계속 울고 마지막에 터졌네요 ㅠㅜ
덕혜옹주,2016,"서사,드라마",8,나라 배신한 인간들이 이땅에 아직도 수두룩 살아있는데...불쌍한 독립운동가와 덕혜옹주 가슴 먹먹한 영화였네요
덕혜옹주,2016,"서사,드라마",10,일본의 조선 말살정책을 다시 느꼈다
덕혜옹주,2016,"서사,드라마",10,정말 재밌게 봤습니다..!! 연기자들 연기도 정말 좋았어요.. 특히 박해일의 눈빛이..!
덕혜옹주,2016,"서사,드라마",9,너무너무 감명깊게 잘 봤습니다 보면서 일본 정말 !! ㅜㅜ
덕혜옹주,2016,"서사,드라마",9,모두가 집중해서 봤다 팝콘먹는 소리도 들리지않았다.
덕혜옹주,2016,"서사,드라마",10,너무 슬프고 재밌게 본 영화. 보는 내내 힌번도 다른 생각을 할 수가 없었다 믿보손??
덕혜옹주,2016,"서사,드라마",10,기대하지 않고 봤는데안봤으몃 후회할뻔한 영화다.
덕혜옹주,2016,"서사,드라마",10,"슬픈 역사, 반복되질 않길..."
덕혜옹주,2016,"서사,드라마",7,아들과재미있게 관람했습니다
덕혜옹주,2016,"서사,드라마",9,역사를 인식한다는 것은 미래를 여는 길~~~~
덕혜옹주,2016,"서사,드라마",10,첨부터 끝까지 울컥울컥 하는 영화였음...끝나고서 여운이 크게남고..앤딩 음악도ㅠㅠ아직 슬푸다..
덕혜옹주,2016,"서사,드라마",8,안타까움 그리고 감동 안우려고 참고 참았지만 흐르는 눈물
덕혜옹주,2016,"서사,드라마",9,감동입니다. 아주 감명깊게 봤어요
덕혜옹주,2016,"서사,드라마",10,"우리의 아픈 역사를 한 여자의 삶으로 녹여내 그 감동이 더해진다.결국 다시 고국으로 돌아온 옹주님의 삶에, 딛고 일어선 둔감해진 우리나라의 아픔에 감사와 희망을 남긴다."
덕혜옹주,2016,"서사,드라마",9,손예진연기 진짜 너무 잘했다
덕혜옹주,2016,"서사,드라마",10,슬픔과 미안함이 교차하는 시간이였습니다
덕혜옹주,2016,"서사,드라마",10,배우들이 너무 연기를 잘해서.. 특히 손예진 ㅠㅠㅜ 정말 역대급 작품인것같네요...
덕혜옹주,2016,"서사,드라마",10,정말 슬프고 담담하네요 너무 잼있게 질봤어요
덕혜옹주,2016,"서사,드라마",10,슬?프네요 속이타고 ㅠ
덕혜옹주,2016,"서사,드라마",10,생각을 많이하는 영화입나다. 이 무더운 날씨에 마음이 먹먹해지네요
덕혜옹주,2016,"서사,드라마",10,아이에게 역사를 알려줄수있어서 좋았습니다~
덕혜옹주,2016,"서사,드라마",10,소름돋음왠만한 영화 바름추천
덕혜옹주,2016,"서사,드라마",9,눈물 펑펑쏟아내고 왔습니다가슴아픈우리의옛날이야기지요..누군가는 가슴찔리는얘기겠지만
덕혜옹주,2016,"서사,드라마",9,참...사람 속사정은 모르는 것일지도...
덕혜옹주,2016,"서사,드라마",8,가슴이 먹먹해집니다다시한번 관심을 가져보게되네요
덕혜옹주,2016,"서사,드라마",10,정말..꼭 보고 평생 기억해야할 영화
덕혜옹주,2016,"서사,드라마",10,재밌었습니더이런영화좋어연
덕혜옹주,2016,"서사,드라마",8,역사를 알고가먄 재밌을 정도..
덕혜옹주,2016,"서사,드라마",8,몰입도가 아주 크지는 않았지만 충분히 의미있고 볼만한 영화이다.
덕혜옹주,2016,"서사,드라마",8,꼭봐야한다대한민국사람이라면
덕혜옹주,2016,"서사,드라마",9,가슴이 먹먹해지고 아파오네요..그 힘든시간을 이겨내시고 버텨오신  선조들에게 감사한 마음이드는 영화입니다
덕혜옹주,2016,"서사,드라마",8,배우들 연기력도 너무좋았고 잘몰랐던 역사를 알게돼서 좋았습니다
덕혜옹주,2016,"서사,드라마",10,재미있어요 감동적이구요
덕혜옹주,2016,"서사,드라마",8,볼만한 영화입니다 배우들 연기가 좋아요
덕혜옹주,2016,"서사,드라마",8,생각보다 너무재미있네요
덕혜옹주,2016,"서사,드라마",8,재밌게 봤어요~한국사 공부하고 싶어지네요
덕혜옹주,2016,"서사,드라마",8,잘봤습니다 인상깊었어요
덕혜옹주,2016,"서사,드라마",10,감동입니다 잘봤습니다
덕혜옹주,2016,"서사,드라마",10,덕혜옹주 너무 잘봤습니다
덕혜옹주,2016,"서사,드라마",7,한국의 아픔을 애기하는영화 더많이나왓으면 합니다
덕혜옹주,2016,"서사,드라마",10,구한말일제의 식민지속에서 조선의 마지막  황녀로 여러가지 어려움속에 조선이라는 나라에 대한 애국심과 백성을 사랑하는 마음에 감동받았슴니다~~~
덕혜옹주,2016,"서사,드라마",10,굿좋운작푸이라구사각됨
덕혜옹주,2016,"서사,드라마",7,돌아가고 싶은 그녀의 아픔
덕혜옹주,2016,"서사,드라마",9,"손예진, 박해일  등 믿고 보는 주연 배우들과 조연 배우들의 호연이 돋보였으며 조명되지 못한 역사의 뒤안을 잠시나마 생각하게 하는군요."
덕혜옹주,2016,"서사,드라마",10,"아담한 영화관 참으로 좋고 가족끼리보는 영화관같고 테마공원의 조경과 너무 잘어울리는 같고, 또 가격도 대구에 비해 너무싸고 그리고 최신작영화 덕혜옹주 너무 감명 깊게 보았습니다. 일본 나쁜놈 한택수를 때려죽이고 싶었..."
덕혜옹주,2016,"서사,드라마",9,아이랑 봤는데 좋아합니다.
덕혜옹주,2016,"서사,드라마",10,감명 깊게 봤어요~덕혜옹주에 대해서 잘 몰랐는데 많은 공부가 되었습니다나라가 얼마나 소중하다는  것도 느꼈어요
덕혜옹주,2016,"서사,드라마",10,너무 뜻깊은 영화였습니다.
덕혜옹주,2016,"서사,드라마",8,"기구한 여인의 인생, 그 보다 더 기구한 우리나리의 역사가 가슴 아파지는 영화였어요"
덕혜옹주,2016,"서사,드라마",6,배우들의 연기는 좋았지만 그 이상은 아닌 것 같네요ㅎㅎ
덕혜옹주,2016,"서사,드라마",10,미친 영화입니다 태어나서 이런영화는 처음이며영화가 끝나고나오면 얘기하기마련인데넋을 잃고 있었습니다  10번보세요
덕혜옹주,2016,"서사,드라마",10,나라잃은슬픔이너무컸고덕혜옹주가고국에돌아올수있어서너무좋았어요
덕혜옹주,2016,"서사,드라마",9,오랫만에 가슴뭉클함으로...
덕혜옹주,2016,"서사,드라마",9,감동.. 또 감동이었습니다!
덕혜옹주,2016,"서사,드라마",10,10점이 아니라 100점도 안 아깝습니다
덕혜옹주,2016,"서사,드라마",7,나라가 약하면 어찌되는지 다시금 생가하게 해준 영화
덕혜옹주,2016,"서사,드라마",9,"일단 역사물도 역사물이지만, 배우들의 연기력만으로도 시간내서 볼만한 작품. 이 영화의 ""마지막 황녀""라는 포인트보다는 마지막까지 ""잊혀지게"" 한 일본의 만행에 초점을 두고 보니, 영화 끝..."
덕혜옹주,2016,"서사,드라마",10,대한민국 국민들은 꼭 봤으면
덕혜옹주,2016,"서사,드라마",9,스토리는 호불호가 있을 것 같지만 배우들의 연기는 정말 좋았습니다. ^^
덕혜옹주,2016,"서사,드라마",10,덕혜옹주가  일본으로끌려갔을때 너무불쌍했고일본인이  다시는안했으면좋겠고  김장한이 너무멋있었습니다
덕혜옹주,2016,"서사,드라마",10,대한민국 만세! 덕혜옹주에 대해 잘 몰랐는데 알게된것같아요
덕혜옹주,2016,"서사,드라마",10,전체적인 슬픈분위기속에 요소요소 개그가 가미되면서 지루하지않게볼수있었다.
덕혜옹주,2016,"서사,드라마",10,너무가슴아프지만 우리가꼭기억해야하는역사로서 꼭봐야하는영화에요!
덕혜옹주,2016,"서사,드라마",10,화나고 슬픈 역사를 보여주는 영화손예진의 연기는 명품이었다
덕혜옹주,2016,"서사,드라마",9,손예진씨 박해일씨.. 그외 모든 조연분들 모두다 주인공처럼 연기가 뛰어나셨습니다 ㅠㅠ 영화관나오니 눈가가아주 팅팅부어있네요 ㅠㅠ 너무잘봤어요!
덕혜옹주,2016,"서사,드라마",10,친정엄마랑 같이보고 울었네요..영화 좋습니다
덕혜옹주,2016,"서사,드라마",9,보는 내내 마음이 무겁고 눈물이 납니다.지난 과거의 아픔보다 아직도 친일반민족행위자들이 권력의 중심에 있음이 더 가슴아픈 현실로 다가옵니다.
덕혜옹주,2016,"서사,드라마",10,감동있게봤습니다.다시봐도될영화!
덕혜옹주,2016,"서사,드라마",10,계속 몰입하고 눈물흘리며 봤습니다
덕혜옹주,2016,"서사,드라마",10,믿고보는 손예진.. 아픈 우리의 역사...
덕혜옹주,2016,"서사,드라마",10,감동적인 영화 입니다 잘봤습니다
덕혜옹주,2016,"서사,드라마",9,감동적이고 배우들의 연기력도 훌륭합니다
덕혜옹주,2016,"서사,드라마",9,괜찮나봉가 그렇다고한다
덕혜옹주,2016,"서사,드라마",6,차라리 개인의 삶을 있는 그대로 그렸으면 어땠을까 싶다.
덕혜옹주,2016,"서사,드라마",7,역사미화에 대한 논란도 많았지만 덕혜옹주의 입장뿐 아니라 한국인의 애환도 느낄 수 있는 영화라 볼 가치가 잇다고 생각한다
덕혜옹주,2016,"서사,드라마",6,지금의 우리는  나라를 위해 목숨 바치신 모든 선열들의 숭고한 희생이 있었음에 다시한번 감사의 마음을 가져볼 수있는 기회였습니다~~^^
덕혜옹주,2016,"서사,드라마",6,드라마같았습니다...
덕혜옹주,2016,"서사,드라마",5,그냥 저냥... 하지만 애국심 유발을 위해 너무 미화한듯
덕혜옹주,2016,"서사,드라마",6,그럭저럭 시간떼우기용
덕혜옹주,2016,"서사,드라마",6,영화로서만 본다면 뻔하고 지루한 전개..물론 소재나 연기는 굳
덕혜옹주,2016,"서사,드라마",3,역사왜곡이 심해요 픽션이라면 재밋게봤습니다
덕혜옹주,2016,"서사,드라마",2,전형적인 애국심 강요영화.. 무능력한 정권 비판
덕혜옹주,2016,"서사,드라마",3,역사 왜곡하지마세요  친일파같은놈아
덕혜옹주,2016,"서사,드라마",10,"시작할 때 부터 끝날 때까지 몰입이 되는 영화. 지루할 틈이 없는 영화. 일제강점기와 관련된 영화를 볼때 마다 느끼는 건, 시대에 편승해서 산 사람은 간사하게 잘 살아 남네요. 우리나라가 친일파를 몰아내지 못한 한계..."
덕혜옹주,2016,"서사,드라마",10,한국인이면 꼭봐야하는 역사 영화
덕혜옹주,2016,"서사,드라마",10,책으로보고 영화봣는데 책내용의 10분의1만나왓네요너무감동스럽고 억울하고 분한 영화입니다 책으로 봣을때도 영화화해서 우리나라사람들이 마지막옹녀를 기억하면좋겟다했는데 이렇게영화화되서 너무기쁩니다영화보신분들 책 한번더보시...
덕혜옹주,2016,"서사,드라마",8,재밌었습니다눈물을 두번이나 흘렸네요 ㅠㅠ
덕혜옹주,2016,"서사,드라마",9,배우들에  연기가 너무 좋았습니다.
덕혜옹주,2016,"서사,드라마",9,좋아요!! 한국인으로서 국적의 소중함과 한사람의 사람으로서의 로맨스도 느낄수 있는 영화였습니다
덕혜옹주,2016,"서사,드라마",8,역사에 다시한번 관심을 가지게되었습니다
덕혜옹주,2016,"서사,드라마",9,역사에덕혜옹주가있다는것을 알게되었습니다.
덕혜옹주,2016,"서사,드라마",10,처음엔 잘 모르겠는데 후반부로 갈수록 계속 울컥하고 눈물이나올거같았다. 오랜만에 영화다운 영화 본 느낌.
덕혜옹주,2016,"서사,드라마",10,너무 기다린 영화! 진짜 최고!!
덕혜옹주,2016,"서사,드라마",9,딸이랑 재밌게 잘 봤어요.
덕혜옹주,2016,"서사,드라마",10,여러모로 대박이에요~
덕혜옹주,2016,"서사,드라마",10,광복절이 다가오는 8월꼭 봐야하는 영화입니다. 가슴아프지만 우리가 알아야할 역사..온국민이 꼭 봤음 좋겠습니다
덕혜옹주,2016,"서사,드라마",9,덕혜옹주의 험란한삶이영화에 잘 묻어난거같고 너무 감명깊게 봤습니다
덕혜옹주,2016,"서사,드라마",8,슬브고 화나는 우리의 역사
덕혜옹주,2016,"서사,드라마",10,간만에 눈물좀 뽑았스니다
덕혜옹주,2016,"서사,드라마",6,박해일 연기 근데 나이든 분장은 좀 어색한 부분이 있어서 풉 웃기까지함 ㅜㅠ특히 덕혜옹주 남편역으로 나온 분...
덕혜옹주,2016,"서사,드라마",10,너무 초라한 나라의 공주의 삶
덕혜옹주,2016,"서사,드라마",10,진짜 재밌게 봤습니다일본 xxxx
덕혜옹주,2016,"서사,드라마",10,너무너무 재밋어요~~
덕혜옹주,2016,"서사,드라마",10,꼭 관람하시길...강추합니다!
덕혜옹주,2016,"서사,드라마",10,연기력만으로 손예진의재발견
덕혜옹주,2016,"서사,드라마",10,손예진 연기력 굳 ~~숙연해지는 영화
덕혜옹주,2016,"서사,드라마",9,덕해옹주의 비극적인 삶을 잘표현했고 손예진의 연기가 너무 좋았다
덕혜옹주,2016,"서사,드라마",10,책으로 보고 영화로 한번 더 봐도 정말 잘만들었습니다.청소년들에게 꼭 보여주고 싶은 영화였습니다.
덕혜옹주,2016,"서사,드라마",10,우리나라의 어두운 역사중 한면을 보는 것 같아 마음이 아팠다
덕혜옹주,2016,"서사,드라마",10,너무 분하고 가슴아픈 영화에요
덕혜옹주,2016,"서사,드라마",10,마음이 너무나 아팠던 영화 ㅠㅠ
덕혜옹주,2016,"서사,드라마",10,너무너무 분하고 아픈영화였습니다.
덕혜옹주,2016,"서사,드라마",10,재밋어요 볼만합니다 충분히
덕혜옹주,2016,"서사,드라마",10,의미있게 잘 봤어요 슬프네요 ㅠㅠ
덕혜옹주,2016,"서사,드라마",10,매우 감동적인 영화였습니다
덕혜옹주,2016,"서사,드라마",10,손예진.. 쩔었어..
덕혜옹주,2016,"서사,드라마",9,넘슬퍼서펑펑울었어요.볼만한영화라고생각해요.
덕혜옹주,2016,"서사,드라마",8,역사를 돌아보게 하는..
덕혜옹주,2016,"서사,드라마",8,영화 잘 봤습니다. 배우분들의 연기가 참 좋았습니다.
덕혜옹주,2016,"서사,드라마",8,재밌게봤어요!! 내용이 넘 씁쓸...ㅠㅠ
덕혜옹주,2016,"서사,드라마",10,재밌었습니다. 연기도 다들 잘하고 좋았습니닷
덕혜옹주,2016,"서사,드라마",8,너무 재밌습니다 ㅎㅎ 강추!!!
덕혜옹주,2016,"서사,드라마",7,손예진의 덕혜옹주 연기가 인상적입니다.
덕혜옹주,2016,"서사,드라마",8,마음이 아팠어요...
덕혜옹주,2016,"서사,드라마",10,알지못했던 내용을 알게되서좋았고 일본 시모노세키 갔다가 오늘왔는데 그배경지라는것에 신기했습니다. 영화잼써요
덕혜옹주,2016,"서사,드라마",9,기대안하고봤는데 괜찮았어요
덕혜옹주,2016,"서사,드라마",10,슬픈 역사마지막 황녀에 대한 애잔한 마음하늘에서는 편안하신지..
덕혜옹주,2016,"서사,드라마",10,초등고학년 아이들이 보고 많은 질문을 끌어낸  영화입니다  저 또한많은 생각을 하게 만든 영화입니다 잘봤습니다.
덕혜옹주,2016,"서사,드라마",10,감정이입 제대로 했습니다
덕혜옹주,2016,"서사,드라마",9,조선의 막지막 황녀  덕혜옹주  슬퍼서 울고왔네요 잔잔하니 좋습니다
덕혜옹주,2016,"서사,드라마",9,광복을 맞아.. 덕혜옹주의 삶을 이 영화를 통해 잘 알 수 있는 계기가 되었다..
덕혜옹주,2016,"서사,드라마",9,넘나 슬픈것ㅠ 꼭 봐야 할 영화
덕혜옹주,2016,"서사,드라마",9,영화보는 시간이 하나도 아깝지 않고  계속 집중해서 봤어요 감동적이고 좋았어요
덕혜옹주,2016,"서사,드라마",8,기대안하고 봤는데 잘봤어요
덕혜옹주,2016,"서사,드라마",8,배우들 연기가 대단합니다..내용도 역사적 사실을 왜곡하지 않으면서 픽션이 들어가서 더 좋았습니다.
덕혜옹주,2016,"서사,드라마",9,꽤 흥미있게 봤어요 손예진 배우님 애정합니다
덕혜옹주,2016,"서사,드라마",10,진짜 이건 꼭 봐야하는 영화에요ㅠㅠㅠ꼭보세요여러부뉴ㅠㅠ
덕혜옹주,2016,"서사,드라마",8,잔잔하게 감동을주는 영화였습니다.
덕혜옹주,2016,"서사,드라마",9,슬프다.... 손예진 인생연기!
덕혜옹주,2016,"서사,드라마",8,시간가는줄 모르고 재밌게 봤네요.
덕혜옹주,2016,"서사,드라마",9,기대이상으로 재미있어요
덕혜옹주,2016,"서사,드라마",8,모는 걸 다 할 수 있는 위치였지만 아무 것도 할 수 없이 그저 살아야만 했던 조선인 덕혜옹주!아이들과 다시한 번 얘기 해 볼 수 있는 계기가 되었어요
덕혜옹주,2016,"서사,드라마",8,역사적 사실을 자세히 알게되는 긍정적인 영화~~
덕혜옹주,2016,"서사,드라마",10,우리나라의  슬픈역사 입니다
덕혜옹주,2016,"서사,드라마",10,한국인이라면 꼭봐야할 영화!초반엔 좀 지루한감이 없지않아 있지만 후반부로 갈수록 재밌고 슬픕니다 꼭보세요 뭔가 보고난후에 경건해지는 영화!
덕혜옹주,2016,"서사,드라마",9,조선의 마지막 공주이자 한 여인으로서의 이덕혜의 삶을 잘 표현한 영화라고 생각합니다. 잠시나마 덕혜공주가 시대적인 현실속에서 아팠을 마음을 잠시 생각하며 눈가에 이슬이 촉촉함을 느끼고 가슴속에 조국의 자긍심을 생각하...
덕혜옹주,2016,"서사,드라마",10,덕혜옹주에 대해 큰 관심이 없었는데 이 영화를 보니 안타깝고 슬픈 삶이었음을 알게되었다. 손예진의 연기는 진짜 인정~!!ㅜㅠ
덕혜옹주,2016,"서사,드라마",10,이 영화는 덕혜옹주 한 인물을 통해 그녀만의 삶이 아닌 일제 강점기 당시 국민들의 슬픔과 애환을 나타나는 영화라고 생각한
덕혜옹주,2016,"서사,드라마",10,"최근 관람한 영화중에 최고, 눈물 쏙 뺐음. 계속 여운이 남아 부러 걸어서 귀가."
덕혜옹주,2016,"서사,드라마",10,사랑합니다 사랑해요덩말
덕혜옹주,2016,"서사,드라마",8,슬픈민족의  가슴아픈 기억들
덕혜옹주,2016,"서사,드라마",10,우리나라의 슬픈 역사와 덕혜옹주님의 삶을 그대로 녹아든 영화였습니다.
덕혜옹주,2016,"서사,드라마",10,넘 감동적이고 슬프네요
덕혜옹주,2016,"서사,드라마",9,최근 영화중 가장 가슴이 먹먹한 영화임다
덕혜옹주,2016,"서사,드라마",8,손예진씨 연기력과 눈빛이 좋았습니다 스토리는 전반적으로 아쉬운감이 있지만 배우분들이 각자의 역할에서 신중하고 좋은 연기를 보여준거 같습니다
덕혜옹주,2016,"서사,드라마",10,재밌어요 감동적입니다
덕혜옹주,2016,"서사,드라마",10,감동입니다 정말 이런영화는 어린애들한테고 추천이에영 나미러ㅏ나어티나터나비처ㅏ이미니티니므체나나티마춰아나트츠니미아차태매타차타아머파아머커타초아마쿠타니마터어아처아러파채나나어카내아초타너처라내너처챠냐야터챠매애쳐 ㅕ혀러도나미어피...
덕혜옹주,2016,"서사,드라마",10,꼭봐야하는영화..꼭보세요.ㅠㅠ
덕혜옹주,2016,"서사,드라마",9,"가슴이먹먹햐지는 영화 지금의 대한민국을 , 과거의 대한민국이 보이는 영화"
덕혜옹주,2016,"서사,드라마",9,눈물까지는 안났지만 그시절 고생하신 우리 선조들이 생가이나네요
덕혜옹주,2016,"서사,드라마",10,화나고 슬프고... 씁쓸함이 느껴지네요...손예진씨는 정말 덕혜옹주같았습니다...
덕혜옹주,2016,"서사,드라마",9,슬프고의미있는영화였어요!
덕혜옹주,2016,"서사,드라마",9,내 최고의 인생영화...!!
덕혜옹주,2016,"서사,드라마",10,가슴 먹먹하고 처음부터 끝까지 감명 깊었어요소름 돋는 장면과 예진씨의 멋진 연기까지 짱짱짱
덕혜옹주,2016,"서사,드라마",9,손예진의 연기가 돋보인 분장또한 실감난 영화
덕혜옹주,2016,"서사,드라마",10,재미있어요  손예진님 넘연기 좋아요!!
덕혜옹주,2016,"서사,드라마",9,모르고 있었던 역사를 알게 되서 참 좋았습니다 단 아쉬운점은 좀더 자세히 역사적으로 묘사가 됐으면 합니다  그래도 젊은 사람들이 몰랐던 역사를 알게 되어 좋았습니다
덕혜옹주,2016,"서사,드라마",9,잔잔한 감동~~나라에 간신배들은 예나 지금이나 처벌해야해요~
덕혜옹주,2016,"서사,드라마",6,볼만햇어요  좋지도않고나쁘지도않고 쏘쏘~~
덕혜옹주,2016,"서사,드라마",9,손혜진 연기 갑; 더이상 쓸 말이 없네
덕혜옹주,2016,"서사,드라마",10,몰입도최고.손예진연기최고
덕혜옹주,2016,"서사,드라마",7,정말 안타까운 영화에요...
덕혜옹주,2016,"서사,드라마",10,정말 재밌게 봣습니다!!
덕혜옹주,2016,"서사,드라마",10,진짜 넘나 펑펑울었네...넘나 마음이 뭉클뭉클함
덕혜옹주,2016,"서사,드라마",10,깨알같은 까메오들과 확실한 내용!!재밌게 잘봤습니드
덕혜옹주,2016,"서사,드라마",9,헝 흐엉흐엉 헝 날울게해쩌 헝 흐엉흐엉
덕혜옹주,2016,"서사,드라마",10,연기력이돋보이는 영화!!
덕혜옹주,2016,"서사,드라마",5,중간에 연기가 어색한 배우분들이 있어서 몰입에 방해가 되기도 했습니다. 그래도 손예진씨의 연기가 너무 좋았습니다! 픽션으로 각색된 부분이 많아서 역사공부한다는 느낌보다는 하나의 영화로 보면 좋을 것 같습니다
덕혜옹주,2016,"서사,드라마",10,역사에 대해 다시 한번 생각할 수 잌ㅅ던 기회였다
덕혜옹주,2016,"서사,드라마",10,편향되지 않고 객관적인 입장에서 식민지 옹주로서의 아프고  슬픈 삶을 잘 표현한 영화입니다.일제 식민지 치하에서 우리 할아버지 할머니의 삶이 어떠했을지 덕혜옹주의 삶에 비추어 조금이나마 엿볼수 있었습니다 ?그리고 연...
덕혜옹주,2016,"서사,드라마",10,너무 재미있었어요^^
덕혜옹주,2016,"서사,드라마",10,한번쯤 꼭 봐야할 영화입니다.
덕혜옹주,2016,"서사,드라마",10,역사에대해 알게 되는 시간이였고 재밌다기보단 가슴이 아픔니다
덕혜옹주,2016,"서사,드라마",9,"책보다 조금 각색 되어있었지만,저는 각색된 내용이 더 좋네요ㅡ손예진씨의 연기가 너무좋았습니다.^^"
덕혜옹주,2016,"서사,드라마",6,역사의진실이 좀아쉽네요
덕혜옹주,2016,"서사,드라마",9,넘넘재미잇엇습니다  담에도부탁드림니다
덕혜옹주,2016,"서사,드라마",10,"돈 아깝지 않아요. 좋은 연기, 좋은 내용이었습니다!"
덕혜옹주,2016,"서사,드라마",10,책으로 읽었을때도 마음이 아팠는데 영화로 보니 더욱 더 마음이 아팠습니다덕혜옹주 외에도 많은 분들이 우리들 기억속에서 잊혀지거나 모를수 있다는 사실이 너무나 속상하네요
덕혜옹주,2016,"서사,드라마",8,역사소재를 배경으로 손예진&박해일 연기력이 인상깊엇네요^^
덕혜옹주,2016,"서사,드라마",10,영화 감동적이고 재밌었어요 !
덕혜옹주,2016,"서사,드라마",9,친구들이랑 보고왔는 한번씩보고 느끼셨으면 하는 작품입니다.
덕혜옹주,2016,"서사,드라마",10,내용도참신하고 너무좋네요~~강력추천합니다~~^^
덕혜옹주,2016,"서사,드라마",9,마음이 찡해졌다 우리나라가 독립을 했지만 그래도 독립하고 나서 실제 왕족들이 일본에서 겪었을 마음고생과 현실들이 느껴져서 가슴아팠다
덕혜옹주,2016,"서사,드라마",10,가슴이 먹먹하고 여운이 많이 남는 영화였습니다 마지막 왕실의 비운의 덕혜옹주 잘 몰랐던 역사의 인물의 일대기 였기에 과거 우리나라의 아픈 역사를 다시금 되새기게 했던 보는 내내 눈물이 났던 슬픈영화였습니다 배우들의 ...
덕혜옹주,2016,"서사,드라마",10,"덕혜옹주의 삶을 어떻게 풀어낼 지 걱정반 기대반 이였는데, 사실을 바탕으로 잘 풀어내고, 많이 울렸던 영화인 것 같다.. 보온병, 덕혜, 정혜.. 너무나 가슴 아프다.. 올해의 최고의 영화가 되었으면 한다."
덕혜옹주,2016,"서사,드라마",10,마음 아픈 덕혜옹주의 삶... 영화 잘 봤습니다ㅠㅠ
덕혜옹주,2016,"서사,드라마",8,덕혜옹주라는 인물에 대해서 새로이 알게되는 영화였습니다.
덕혜옹주,2016,"서사,드라마",9,괜찮았음. 아역으로 나오는 꼬마 귀여웠음.
덕혜옹주,2016,"서사,드라마",8,"하,, 첨엔 지루했는데,, 마지막엔,, 가슴이 아픈영화,,"
덕혜옹주,2016,"서사,드라마",8,대한민국 국민으로 한번 봐야할 영화입니다
덕혜옹주,2016,"서사,드라마",8,재미있게 잘보았어요  일본의  만행에치가떨립니다 망국의한이느껴지네요
덕혜옹주,2016,"서사,드라마",7,잊지 않겠습니다 덕혜옹주 ㅠㅠ
덕혜옹주,2016,"서사,드라마",9,영화 잘만들었어요!친일파세력을 완전히 청산못한게 분해서 한서러움!독립유공자가 존경받고  그후손들이 긍지를가질수 있는세상이 되길!
덕혜옹주,2016,"서사,드라마",10,완전 짱|! 입니다 초 강추입니다
덕혜옹주,2016,"서사,드라마",10,영화로 압축하다보니 조금씩 생략되는 부분은 어쩔 수 없는 듯 해요. 조금씩 다른 부분도 있곤 했지만 그래도 정말 재밌게 훌쩍대며 잘 봤습니다. ㅠㅠ 안 졸면서 본 영화는 처음이여ㅠㅠ
덕혜옹주,2016,"서사,드라마",10,재밌게 잘봤습니다 ?손예진 박해일 연기 너무 좋았습니다
덕혜옹주,2016,"서사,드라마",9,가슴 먹먹한 영화... 손예진씨 정말 예쁘고 연기 일품이네요
덕혜옹주,2016,"서사,드라마",10,덕혜옹주의 인생이 참 서글풉니다.  두번 다시는 나라 잃는 일이 없어야합니다.
덕혜옹주,2016,"서사,드라마",10,마음을 울리는 영화! 최고였어요!!
덕혜옹주,2016,"서사,드라마",10,볼만해요 슬프고 ㅠ ㅠㅠㅠ
덕혜옹주,2016,"서사,드라마",10,나라잃은슬픔이 느껴집니다.
덕혜옹주,2016,"서사,드라마",8,괜찮아요 막판에 약간 지루했어요
덕혜옹주,2016,"서사,드라마",8,책내용과는다소차이는있지만내가족을넘어서내조국의소중함을다시상기시켜준영감명있게잘봤어요
덕혜옹주,2016,"서사,드라마",9,보면서 마음이 찡~~추천!!
덕혜옹주,2016,"서사,드라마",9,중간중간 코믹한 장면도 있고 마음아픈 장면도 있고 재미있게 잘 봤습니다!
덕혜옹주,2016,"서사,드라마",10,책으로 먼저 본뒤 본거라 잼나요
덕혜옹주,2016,"서사,드라마",9,잔잔한 감동과 흥분이 교차하네요~
덕혜옹주,2016,"서사,드라마",1,별로임. 특히 에스엔엘나오는 사람 .
덕혜옹주,2016,"서사,드라마",2,솔직히 권비영작가의 덕혜옹주를 읽으신 분이라면 저와같은 평점을 남길것 같습니다. 소설에서 중요한 장면은 긴박한 망명장면이 아니라 덕혜옹주의 기구한 삶 특히 정신병이 걸리기까지의 장면이 하이라이트 입니다. 그 장면을 ...
덕혜옹주,2016,"서사,드라마",10,남자인데 정말 울컥하게 만드는 영화
덕혜옹주,2016,"서사,드라마",10,진짜 꼭꼭꼭 보세요ㅎ!
덕혜옹주,2016,"서사,드라마",10,슬펐습니다. 나름 감동있고 영화비안아깝네요
덕혜옹주,2016,"서사,드라마",10,굳 ㅠㅠ손예짐 연기 짱입니다
덕혜옹주,2016,"서사,드라마",9,너무너무 감동적이였습니다
덕혜옹주,2016,"서사,드라마",10,한번쯤은 꼭 볼만한 영화
덕혜옹주,2016,"서사,드라마",9,보고나서도 마음한켠이 짠하네요~요즘 영화중 제대로된 영화본듯^^
덕혜옹주,2016,"서사,드라마",8,손예진의 연기거 많이 돋보였던 연기였다.잘 알지 못했던 인물이어서 별 기대없이 봤던 영화였지만 마음으로 공감하면서 볼 수 있었던 영화였다.
덕혜옹주,2016,"서사,드라마",10,어머니랑 같이봤는데  정말 비운의 삶이네라고 눈물지으셨습니다. 역사와 가족애가 잘녹아나서 가족과 보기 꽤나 괜찮았습니다
